acousticness,album,analysis_url,artist,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,time_signature,track_href,type,uri,valence,lyrics
0.19899999999999998,Recordings,https://api.spotify.com/v1/audio-analysis/3XmwOALgbZtzfIXkELi50a,Porcupine Tree,0.57,0.1068644314749836,0.321,3XmwOALgbZtzfIXkELi50a,0.0051600000000000005,0,0.0916,0.3475546011923262,1,Disappear,0.0292,0.4483205632199656,4,https://api.spotify.com/v1/tracks/3XmwOALgbZtzfIXkELi50a,audio_features,spotify:track:3XmwOALgbZtzfIXkELi50a,0.41700000000000004,"we made the world believe we didn't care we gate crashed parties and just stood and stared we moved to london and stayed in all year standing next to you i disappear  you made a choice for us to live it up i've got a voice inside me saying give it up let's get out of here, let's find a new career you be famous and i'll disappear  i erase myself again i erase myself again i erase myself again  i erase myself again  i need security, you favour chance i ponder everything while you advance you bring the world to me and i just sneer in your shadow i disappear  i erase myself again i erase myself again (i'm here) i erase myself again (i'm here, you're never standing still) (i'm here) i erase myself again (i'm here, you're never standing still)  i'm here, i'm here, you're never standing still i'm here, i'm here, you're never standing still i'm here, i'm here, you're never standing still i'm here, i'm here, you're never standing still"
0.006,Recordings,https://api.spotify.com/v1/audio-analysis/7xh6b1TN79JMiiFeX2O3XZ,Porcupine Tree,0.611,0.1863132875310908,0.56,7xh6b1TN79JMiiFeX2O3XZ,0.639,9,0.115,0.27751250247224024,0,Ambulance Chasing,0.0317,0.7113181497212357,4,https://api.spotify.com/v1/tracks/7xh6b1TN79JMiiFeX2O3XZ,audio_features,spotify:track:7xh6b1TN79JMiiFeX2O3XZ,0.32799999999999996,instrumental
0.46299999999999997,Recordings,https://api.spotify.com/v1/audio-analysis/7jJgQg3cK8mhliT5kRcrn3,Porcupine Tree,0.46799999999999997,0.15412289793678674,0.361,7jJgQg3cK8mhliT5kRcrn3,0.163,4,0.14800000000000002,0.2755912186025485,1,In Formaldehyde,0.0266,0.580077569216825,4,https://api.spotify.com/v1/tracks/7jJgQg3cK8mhliT5kRcrn3,audio_features,spotify:track:7jJgQg3cK8mhliT5kRcrn3,0.0378,dust in the kitchen coffeepot microdots  now we are coasting talking less breathing stress  somewhere inside i have died so i will lie in formaldehyde people walk through my insides  when i get out of here you get to keep the car and i get a plastic vase  or do you want me to stay? the things that i have to say you've heard it all anyway  send me to sleep you always could fatherhood  tie up loose ends make it stop forget me not  and would you really mind if i told you a millionth time the story of my decline?  you never seem to take the time to contemplate before you annihilate
0.0107,Recordings,https://api.spotify.com/v1/audio-analysis/59vZhUTBwmMbyu4KxljdOV,Porcupine Tree,0.54,0.4071794079057596,0.489,59vZhUTBwmMbyu4KxljdOV,0.0348,2,0.599,0.342186308027011,1,Even Less,0.0341,0.6534679552712288,4,https://api.spotify.com/v1/tracks/59vZhUTBwmMbyu4KxljdOV,audio_features,spotify:track:59vZhUTBwmMbyu4KxljdOV,0.0867,"a body is washed up on a norfolk beach he was a friend that i could not reach he thought i was cold but i understand but for the grace of god goes another man  and i may just waste away from doing nothing but you're a martyr for even less, for even less, for even less  a choirboy is buried on the moor where we used to go dreaming when we were bored some kids are best left to fend for themselves and others were born to stack shelves  and i may just waste away from doing nothing but you're a martyr for even less, for even less, for even less  for even less for even less"
0.843,Recordings,https://api.spotify.com/v1/audio-analysis/53ZsExJ1aumU5bJ5pQrmC8,Porcupine Tree,0.513,0.09094518373145057,0.0885,53ZsExJ1aumU5bJ5pQrmC8,0.905,4,0.0923,0.5461531941344333,1,Oceans Have No Memory,0.0318,0.544238693970469,4,https://api.spotify.com/v1/tracks/53ZsExJ1aumU5bJ5pQrmC8,audio_features,spotify:track:53ZsExJ1aumU5bJ5pQrmC8,0.195,instrumental
0.0175,Voyage 34 (Remaster),https://api.spotify.com/v1/audio-analysis/3FvFaFqlzzDcaEbcuTim2g,Porcupine Tree,0.547,0.3730255164034022,0.37,3FvFaFqlzzDcaEbcuTim2g,0.6729999999999999,4,0.316,0.4215522843500127,0,Phase I,0.0401,0.536002234330702,4,https://api.spotify.com/v1/tracks/3FvFaFqlzzDcaEbcuTim2g,audio_features,spotify:track:3FvFaFqlzzDcaEbcuTim2g,0.132,"spoken:  this remarkable, sometimes incoherent transcript illustrates a phantasmagoria of fear, terror, grief, exaltation and finally breakdown. its highlights have been compressed on this recording to make their own disquieting points.  the time is 9.30 pm, one hour after the participants have eaten sugar cubes saturated with lsd. we hear brian and his fellow travellers observing their gradual transformation.  brian's been amusing his friends by chewing on some plastic flashbulbs.  brian's mood is gradually changing. he orders all of his friends into another room and closes the door. he sits alone on the wooden floor, visible only by the dim light shining from the bathroom. he talks to himself.  the time is now 1 am. brian is unable to snap his fingers and terminate the trip, which continues.  he sobs, as his joy turns to fear.  brian's rocky journey ended twelve hours after it so innocently had begun. he was shattered by it.  this young man never had a bummer in some thirty-three lsd trips. every one of them was a delight. everything under control. he needed only to snap his fingers and down he came, any time. but on voyage 34 he finally met himself coming down an up-staircase, and the encounter was crushing."
0.0352,Voyage 34 (Remaster),https://api.spotify.com/v1/audio-analysis/3owf00Trrke2djBAm10yHb,Porcupine Tree,0.593,0.5041975254115073,0.455,3owf00Trrke2djBAm10yHb,0.45899999999999996,4,0.0591,0.3641115474811403,0,Phase II,0.0335,0.5368348386960784,4,https://api.spotify.com/v1/tracks/3owf00Trrke2djBAm10yHb,audio_features,spotify:track:3owf00Trrke2djBAm10yHb,0.15,"spoken:  the lsd trip is a pilgrimage far out beyond your normal mind, into that risky and revelatory territory which has been explored for thousands of years by mystics and visionary philosophers.  well i never think that when i'm twenty-one, i'm twenty-one - i think of tomorrow or this minute... and hope there's a tomorrow, 'cause i don't like what's going on in the world. i'm scared of that, more than drugs. i'm not afraid of them... i'm just... i'm just scared you know?  we're told that perhaps a million americans, most of them young people, have made the lsd experience part of their lives. is this a social menace and a cause for alarm? i don't think so. i see nothing less than the speedy evolution of a new, indigenous religion.  i'm just... i'm just scared you know? everybody is... pretty uptight.  i'm just... i'm just scared...you know?  the lsd religionist knows; that the temple of worship is the human body, that the shrine must be located, not in a public place, but in the privacy of your own home, and that the congregation cannot extend beyond your family and your closest friends...  ...and then the paintings on the walls were dripping. you know...you could see the paint coming down like this, just like if somebody was hosing it off at the top and all the paint was running down onto the floor. and it was so pretty...they were running. like they were melting! it was groovy...  it was like a... it was like a massage. it was so... it was so groovy, you can't believe how groovy... it wasn't just water hitting you, taking a shower, soap and out you go, you know, towel off. it was just... oh wow! you know it was like... it was like... it was like a caress. you know kind of... and you could really feel the hot and the cold. you could feel hot ""hot"" and cold ""cold"", you know and... and each little drop that came out was a different one, you know... it wasn't... i don't think the water must mix inside. it must come out hot and cold or something, 'cos you could feel hot cold hot cold all over you. it was really groovy. i guess... it was... i guess the word for it is sensual... you know just... your body just oh! it grooved!  for psychedelics are stimulators of ideas and feelings, but generally these ideas and feelings would express themselves constructively rather than violently or destructively.  if it were possible during a riot to spray small doses of lsd from a helicopter into the air... people would soon quieten...  is this trip really necessary?..."
0.244,Voyage 34 (Remaster),https://api.spotify.com/v1/audio-analysis/3xJvca2vZ47QhFnyw7S4am,Porcupine Tree,0.49200000000000005,0.5616546800236004,0.8809999999999999,3xJvca2vZ47QhFnyw7S4am,0.815,11,0.105,0.48277908060916,1,Phase III (Astralasia Dreamstate),0.046,0.537435578554641,4,https://api.spotify.com/v1/tracks/3xJvca2vZ47QhFnyw7S4am,audio_features,spotify:track:3xJvca2vZ47QhFnyw7S4am,0.111,
0.6579999999999999,Voyage 34 (Remaster),https://api.spotify.com/v1/audio-analysis/4keO83cmxvAwS4mtCjqskk,Porcupine Tree,0.10300000000000001,0.5699033083326892,0.21600000000000003,4keO83cmxvAwS4mtCjqskk,0.9159999999999999,4,0.674,0.6994038369169044,1,Phase IV (A New Civilization),0.0457,0.3311657515044845,4,https://api.spotify.com/v1/tracks/4keO83cmxvAwS4mtCjqskk,audio_features,spotify:track:4keO83cmxvAwS4mtCjqskk,0.0392,
0.126,Lightbulb Sun,https://api.spotify.com/v1/audio-analysis/0QbuXGBi2XCHrvez5iI1nv,Porcupine Tree,0.51,0.15919247743533047,0.545,0QbuXGBi2XCHrvez5iI1nv,0.259,1,0.687,0.3538270279433786,1,Lightbulb Sun,0.0283,0.5292254671542848,4,https://api.spotify.com/v1/tracks/0QbuXGBi2XCHrvez5iI1nv,audio_features,spotify:track:0QbuXGBi2XCHrvez5iI1nv,0.318,"the sun is a light bulb, a candle's a treat the curtains stay closed now on my little retreat and i'll only take medicine if it's followed by sweets a sickly pink liquid that puts me to sleep  my head beats a better way tomorrow a better day  and i can watch tv while i'm wrapped up in bed and mother makes sure that i'm watered and fed my best friends from school will come over and stare at me in my bubble of germified air  my head beats a better way tomorrow a better day  when i'm asleep the smoke fills me i feel the heat, my illness leaves me  my head beats a better way tomorrow a better day  when i'm asleep the smoke fills me i feel the heat, my illness leaves me  the sun is a light bulb, a candle's a treat the curtains stay closed now on my little retreat but after a while the noise from the street is making me wish i was back on my feet"
0.982,Lightbulb Sun,https://api.spotify.com/v1/audio-analysis/6Up6Kca5yKOLlxsfzDCRW3,Porcupine Tree,0.546,0.08006335054077915,0.14300000000000002,6Up6Kca5yKOLlxsfzDCRW3,0.245,0,0.14800000000000002,0.4598931992201848,0,How Is Your Life Today?,0.036000000000000004,0.7910742704172508,3,https://api.spotify.com/v1/tracks/6Up6Kca5yKOLlxsfzDCRW3,audio_features,spotify:track:6Up6Kca5yKOLlxsfzDCRW3,0.0367,the letters pile up in the hallway junk mail and bills from the catalogues and the neighbours have guessed 'cos i've cancelled the milk and they don't hear your voice through the walls anymore  how is your life today? how is your life today?  i was kissed on the cheek by a cold mouth while the taxi was waiting like a getaway car and each second seems like a lifetime and the cat it's been staring at me all this time  how is your life today? how is your life today?
0.0107,Lightbulb Sun,https://api.spotify.com/v1/audio-analysis/4DCduA96NOLSp7sIYKW0u2,Porcupine Tree,0.5660000000000001,0.1041697771449338,0.7979999999999999,4DCduA96NOLSp7sIYKW0u2,0.0,7,0.0924,0.22931088068262084,1,Four Chords That Made A Million,0.036000000000000004,0.6588640747025284,4,https://api.spotify.com/v1/tracks/4DCduA96NOLSp7sIYKW0u2,audio_features,spotify:track:4DCduA96NOLSp7sIYKW0u2,0.5479999999999999,"six of one and half a dozen black guitars and plastic blues hide behind a wall of nothing nothing said and nothing new  4 chords that made a million 4 chords that made a million, million, million  you belong there on the cover you are the emperor in new clothes a man who thinks he owns the future will sell your vacuum with his prose  4 chords that made a million 4 chords that made a million, million, million 4 chords that made a million, million, million  and then a moron with a cheque book will take you out to lunch who knows? he will tell you you're a saviour and then he'll drop you like a stone  4 chords that made a million 4 chords that made a million, million, million 4 chords that made a million, million, million  and i have tried and i have died trying to get through but in the end i can't defend you  4 chords that made a million 4 chords that made a million, million, million 4 chords that made a million, million, million  4 chords that made a million, million, million"
0.00614,Lightbulb Sun,https://api.spotify.com/v1/audio-analysis/21Ip9RJUnaeNZsiDcPXyaV,Porcupine Tree,0.5529999999999999,0.15093520779755096,0.631,21Ip9RJUnaeNZsiDcPXyaV,0.035,4,0.48200000000000004,0.2712400757211878,0,Shesmovedon,0.0302,0.7484428190508309,4,https://api.spotify.com/v1/tracks/21Ip9RJUnaeNZsiDcPXyaV,audio_features,spotify:track:21Ip9RJUnaeNZsiDcPXyaV,0.381,you move in waves you never retrace your newest craze straight out of the face by the bed unread  i'm left behind like all the others some fall for you it doesn't make much difference if they do  she changes every time you look by summer it was all gone - now she's moved on she called you every other day so savour it it's all gone - now she's moved on  so for a while everything seemed new did we connect? or was it all just biding time for you?  she changes every time you look (all gone away) by summer it was all gone - now she's moved on (she's moving on) she called you every other day (all gone away) so savour it it's all gone - now she's moved on (she's moving on)  she's moved on she's moved on she's moved on  she changes every time you look by summer it was all gone - now she's moved on she called you every other day (all gone away) so savour it it's all gone - now she's moved on (she's moving on)  all gone away she's moving on all gone away she's moving on all gone away she's moving on all gone away she's moving on
0.382,Lightbulb Sun,https://api.spotify.com/v1/audio-analysis/6yYosDZwL5ShpdGhtlotrY,Porcupine Tree,0.34700000000000003,0.1391124299272256,0.42700000000000005,6yYosDZwL5ShpdGhtlotrY,0.11,0,0.13,0.3984686237391574,1,Last Chance To Evacuate Planet Earth Before It Is Recylced,0.0328,0.9802598990335468,3,https://api.spotify.com/v1/tracks/6yYosDZwL5ShpdGhtlotrY,audio_features,spotify:track:6yYosDZwL5ShpdGhtlotrY,0.35100000000000003,
